kdrg_code,aadrg_code,kdrg_name,mdc_code
D7383,D738,,
D7384,D738,,
D7385,D738,,
D7386,D738,,
D7387,D738,,
D7388,D738,,
D7389,D738,,
D7390,D739,,
D7391,D739,,
D7392,D739,,
D7393,D739,,
D7394,D739,,
D7395,D739,,
D7396,D739,,
D7397,D739,,
D7398,D739,,
D7399,D739,,
D7400,D740,,
D7401,D740,,
D7402,D740,,
D7403,D740,,
D7404,D740,,
D7405,D740,,
D7406,D740,,
D7407,D740,,
D7408,D740,,
D7409,D740,,
D7480,D748,,
D7481,D748,,
D7482,D748,,
D7483,D748,,
D7484,D748,,
D7485,D748,,
D7486,D748,,
D7487,D748,,
D7488,D748,,
D7489,D748,,
D7490,D749,,
D7491,D749,,
D7492,D749,,
D7493,D749,,
D7494,D749,,
D7495,D749,,
D7496,D749,,
D7497,D749,,
D7498,D749,,
D7499,D749,,
D7500,D750,,
D7501,D750,,
D7502,D750,,
D7503,D750,,
D7504,D750,,
D7505,D750,,
D7506,D750,,
D7507,D750,,
D7508,D750,,
D7509,D750,,
D7510,D751,,
D7511,D751,,
D7512,D751,,
D7513,D751,,
D7514,D751,,
D7515,D751,,
D7516,D751,,
D7517,D751,,
D7518,D751,,
D7519,D751,,
D7580,D758,,
D7581,D758,,
D7582,D758,,
D7583,D758,,
D7584,D758,,
D7585,D758,,
D7586,D758,,
D7587,D758,,
D7588,D758,,
D7589,D758,,
D7590,D759,,
D7591,D759,,
D7592,D759,,
D7593,D759,,
D7594,D759,,
D7595,D759,,
D7596,D759,,
D7597,D759,,
D7598,D759,,
D7599,D759,,
D7610,D761,,
D7611,D761,,
D7612,D761,,
D7613,D761,,
D7614,D761,,
D7615,D761,,
D7616,D761,,
D7617,D761,,
D7618,D761,,
D7619,D761,,
D7620,D762,,
D7621,D762,,
D7622,D762,,
D7623,D762,,
D7624,D762,,
D7625,D762,,
D7626,D762,,
D7627,D762,,
D7628,D762,,
D7629,D762,,
D7630,D763,,
D7631,D763,,
D7632,D763,,
D7633,D763,,
D7634,D763,,
D7635,D763,,
D7636,D763,,
D7637,D763,,
D7638,D763,,
D7639,D763,,
D7710,D771,,
D7711,D771,,
D7712,D771,,
D7713,D771,,
D7714,D771,,
D7715,D771,,
D7716,D771,,
D7717,D771,,
D7718,D771,,
D7719,D771,,
D7740,D774,,
D7741,D774,,
D7742,D774,,
D7743,D774,,
D7744,D774,,
D7745,D774,,
D7746,D774,,
D7747,D774,,
D7748,D774,,
D7749,D774,,
D7800,D780,,
D7801,D780,,
D7802,D780,,
D7803,D780,,
D7804,D780,,
D7805,D780,,
D7806,D780,,
D7807,D780,,
D7808,D780,,
D7809,D780,,
D7900,D790,,
D7901,D790,,
D7902,D790,,
D7903,D790,,
D7904,D790,,
D7905,D790,,
D7906,D790,,
D7907,D790,,
D7908,D790,,
D7909,D790,,
D8000,D800,,
D8001,D800,,
D8002,D800,,
D8003,D800,,
D8004,D800,,
D8005,D800,,
D8006,D800,,
D8007,D800,,
D8008,D800,,
D8009,D800,,
D8010,D801,,
D8011,D801,,
D8012,D801,,
D8013,D801,,
D8014,D801,,
D8015,D801,,
D8016,D801,,
D8017,D801,,
D8018,D801,,
D8019,D801,,
D8020,D802,,
D8021,D802,,
D8022,D802,,
D8023,D802,,
D8024,D802,,
D8025,D802,,
D8026,D802,,
D8027,D802,,
D8028,D802,,
D8029,D802,,
D8030,D803,,
D8031,D803,,
D8032,D803,,
D8033,D803,,
D8034,D803,,
D8035,D803,,
D8036,D803,,
D8037,D803,,
D8038,D803,,
D8039,D803,,
D8040,D804,,
D8041,D804,,
D8042,D804,,
D8043,D804,,
D8044,D804,,
D8045,D804,,
D8046,D804,,
D8047,D804,,
D8048,D804,,
D8049,D804,,
D8050,D805,,
D8051,D805,,
D8052,D805,,
D8053,D805,,
D8054,D805,,
D8055,D805,,
D8056,D805,,
D8057,D805,,
D8058,D805,,
D8059,D805,,
D8060,D806,,
D8061,D806,,
D8062,D806,,
D8063,D806,,
D8064,D806,,
D8065,D806,,
D8066,D806,,
D8067,D806,,
D8068,D806,,
D8069,D806,,
D8070,D807,,
D8071,D807,,
D8072,D807,,
D8073,D807,,
D8074,D807,,
D8075,D807,,
D8076,D807,,
D8077,D807,,
D8078,D807,,
D8079,D807,,
D8080,D808,,
D8081,D808,,
D8082,D808,,
D8083,D808,,
D8084,D808,,
D8085,D808,,
D8086,D808,,
D8087,D808,,
D8088,D808,,
D8089,D808,,
D8090,D809,,
D8091,D809,,
D8092,D809,,
D8093,D809,,
D8094,D809,,
D8095,D809,,
D8096,D809,,
D8097,D809,,
D8098,D809,,
D8099,D809,,
D8100,D810,,
D8101,D810,,
D8102,D810,,
D8103,D810,,
D8104,D810,,
D8105,D810,,
D8106,D810,,
D8107,D810,,
D8108,D810,,
D8109,D810,,
D8110,D811,,
D8111,D811,,
D8112,D811,,
D8113,D811,,
D8114,D811,,
D8115,D811,,
D8116,D811,,
D8117,D811,,
D8118,D811,,
D8119,D811,,
D8120,D812,,
D8121,D812,,
D8122,D812,,
D8123,D812,,
D8124,D812,,
D8125,D812,,
D8126,D812,,
D8127,D812,,
D8128,D812,,
D8129,D812,,
D8130,D813,,
D8131,D813,,
D8132,D813,,
D8133,D813,,
D8134,D813,,
D8135,D813,,
D8136,D813,,
D8137,D813,,
D8138,D813,,
D8139,D813,,
D8140,D814,,
D8141,D814,,
D8142,D814,,
D8143,D814,,
D8144,D814,,
D8145,D814,,
D8146,D814,,
D8147,D814,,
D8148,D814,,
D8149,D814,,
D8150,D815,,
D8151,D815,,
D8152,D815,,
D8153,D815,,
D8154,D815,,
D8155,D815,,
D8156,D815,,
D8157,D815,,
D8158,D815,,
D8159,D815,,
D8160,D816,,
D8161,D816,,
D8162,D816,,
D8163,D816,,
D8164,D816,,
D8165,D816,,
D8166,D816,,
D8167,D816,,
D8168,D816,,
D8169,D816,,
D8170,D817,,
D8171,D817,,
D8172,D817,,
D8173,D817,,
D8174,D817,,
D8175,D817,,
D8176,D817,,
D8177,D817,,
D8178,D817,,
D8179,D817,,
D8180,D818,,
D8181,D818,,
D8182,D818,,
D8183,D818,,
D8184,D818,,
D8185,D818,,
D8186,D818,,
D8187,D818,,
D8188,D818,,
D8189,D818,,
D8190,D819,,
D8191,D819,,
D8192,D819,,
D8193,D819,,
D8194,D819,,
D8195,D819,,
D8196,D819,,
D8197,D819,,
D8198,D819,,
D8199,D819,,
D8200,D820,,
D8201,D820,,
D8202,D820,,
D8203,D820,,
D8204,D820,,
D8205,D820,,
D8206,D820,,
D8207,D820,,
D8208,D820,,
D8209,D820,,
D8210,D821,,
D8211,D821,,
D8212,D821,,
D8213,D821,,
D8214,D821,,
D8215,D821,,
D8216,D821,,
D8217,D821,,
D8218,D821,,
D8219,D821,,
D8220,D822,,
D8221,D822,,
D8222,D822,,
D8223,D822,,
D8224,D822,,
D8225,D822,,
D8226,D822,,
D8227,D822,,
D8228,D822,,
D8229,D822,,
D8230,D823,,
D8231,D823,,
D8232,D823,,
D8233,D823,,
D8234,D823,,
D8235,D823,,
D8236,D823,,
D8237,D823,,
D8238,D823,,
D8239,D823,,
D8240,D824,,
D8241,D824,,
D8242,D824,,
D8243,D824,,
D8244,D824,,
D8245,D824,,
D8246,D824,,
D8247,D824,,
D8248,D824,,
D8249,D824,,
D8280,D828,,
D8281,D828,,
D8282,D828,,
D8283,D828,,
D8284,D828,,
D8285,D828,,
D8286,D828,,
D8287,D828,,
D8288,D828,,
D8289,D828,,
D8290,D829,,
D8291,D829,,
D8292,D829,,
D8293,D829,,
D8294,D829,,
D8295,D829,,
D8296,D829,,
D8297,D829,,
D8298,D829,,
D8299,D829,,
D8300,D830,,
D8301,D830,,
D8302,D830,,
D8303,D830,,
D8304,D830,,
D8305,D830,,
D8306,D830,,
D8307,D830,,
D8308,D830,,
D8309,D830,,
D8310,D831,,
D8311,D831,,
D8312,D831,,
D8313,D831,,
D8314,D831,,
D8315,D831,,
D8316,D831,,
D8317,D831,,
D8318,D831,,
D8319,D831,,
D8320,D832,,
D8321,D832,,
D8322,D832,,
D8323,D832,,
D8324,D832,,
D8325,D832,,
D8326,D832,,
D8327,D832,,
D8328,D832,,
D8329,D832,,
D8380,D838,,
D8381,D838,,
D8382,D838,,
D8383,D838,,
D8384,D838,,
D8385,D838,,
D8386,D838,,
D8387,D838,,
D8388,D838,,
D8389,D838,,
D8390,D839,,
D8391,D839,,
D8392,D839,,
D8393,D839,,
D8394,D839,,
D8395,D839,,
D8396,D839,,
D8397,D839,,
D8398,D839,,
D8399,D839,,
D8400,D840,,
D8401,D840,,
D8402,D840,,
D8403,D840,,
D8404,D840,,
D8405,D840,,
D8406,D840,,
D8407,D840,,
D8408,D840,,
D8409,D840,,
D8410,D841,,
D8411,D841,,
D8412,D841,,
D8413,D841,,
D8414,D841,,
D8415,D841,,
D8416,D841,,
D8417,D841,,
D8418,D841,,
D8419,D841,,
D8480,D848,,
D8481,D848,,
D8482,D848,,
D8483,D848,,
D8484,D848,,
D8485,D848,,
D8486,D848,,
D8487,D848,,
D8488,D848,,
D8489,D848,,
D8490,D849,,
D8491,D849,,
D8492,D849,,
D8493,D849,,
D8494,D849,,
D8495,D849,,
D8496,D849,,
D8497,D849,,
D8498,D849,,
D8499,D849,,
D8600,D860,,
D8601,D860,,
D8602,D860,,
D8603,D860,,
D8604,D860,,
D8605,D860,,
D8606,D860,,
D8607,D860,,
D8608,D860,,
D8609,D860,,
D8610,D861,,
D8611,D861,,
D8612,D861,,
D8613,D861,,
D8614,D861,,
D8615,D861,,
D8616,D861,,
D8617,D861,,
D8618,D861,,
D8619,D861,,
D8620,D862,,
D8621,D862,,
D8622,D862,,
D8623,D862,,
D8624,D862,,
D8625,D862,,
D8626,D862,,
D8627,D862,,
D8628,D862,,
D8629,D862,,
D8630,D863,,
D8631,D863,,
D8632,D863,,
D8633,D863,,
D8634,D863,,
D8635,D863,,
D8636,D863,,
D8637,D863,,
D8638,D863,,
D8639,D863,,
D8680,D868,,
D8681,D868,,
D8682,D868,,
D8683,D868,,
D8684,D868,,
D8685,D868,,
D8686,D868,,
D8687,D868,,
D8688,D868,,
D8689,D868,,
D8690,D869,,
D8691,D869,,
D8692,D869,,
D8693,D869,,
D8694,D869,,
D8695,D869,,
D8696,D869,,
D8697,D869,,
D8698,D869,,
D8699,D869,,
D8900,D890,,
D8901,D890,,
D8902,D890,,
D8903,D890,,
D8904,D890,,
D8905,D890,,
D8906,D890,,
D8907,D890,,
D8908,D890,,
D8909,D890,,
D8910,D891,,
D8911,D891,,
D8912,D891,,
D8913,D891,,
D8914,D891,,
D8915,D891,,
D8916,D891,,
D8917,D891,,
D8918,D891,,
D8919,D891,,
D8920,D892,,
D8921,D892,,
D8922,D892,,
D8923,D892,,
D8924,D892,,
D8925,D892,,
D8926,D892,,
D8927,D892,,
D8928,D892,,
D8929,D892,,
D8930,D893,,
D8931,D893,,
D8932,D893,,
D8933,D893,,
D8934,D893,,
D8935,D893,,
D8936,D893,,
D8937,D893,,
D8938,D893,,
D8939,D893,,
D8980,D898,,
D8981,D898,,
D8982,D898,,
D8983,D898,,
D8984,D898,,
D8985,D898,,
D8986,D898,,
D8987,D898,,
D8988,D898,,
D8989,D898,,
D8990,D899,,
D8991,D899,,
D8992,D899,,
D8993,D899,,
D8994,D899,,
D8995,D899,,
D8996,D899,,
D8997,D899,,
D8998,D899,,
D8999,D899,,
E0000,E000,,
E0001,E000,,
E0002,E000,,
E0003,E000,,
E0004,E000,,
E0005,E000,,
E0006,E000,,
E0007,E000,,
E0008,E000,,
E0009,E000,,
E0010,E001,,
E0011,E001,,
E0012,E001,,
E0013,E001,,
E0014,E001,,
E0015,E001,,
E0016,E001,,
E0017,E001,,
E0018,E001,,
E0019,E001,,
E0020,E002,,
E0021,E002,,
E0022,E002,,
E0023,E002,,
E0024,E002,,
E0025,E002,,
E0026,E002,,
E0027,E002,,
E0028,E002,,
E0029,E002,,
E0090,E009,,
E0091,E009,,
E0092,E009,,
E0093,E009,,
E0094,E009,,
E0095,E009,,
E0096,E009,,
E0097,E009,,
E0098,E009,,
E0099,E009,,
E0100,E010,,
E0101,E010,,
E0102,E010,,
E0103,E010,,
E0104,E010,,
E0105,E010,,
E0106,E010,,
E0107,E010,,
E0108,E010,,
E0109,E010,,
E0110,E011,,
E0111,E011,,
E0112,E011,,
E0113,E011,,
E0114,E011,,
E0115,E011,,
E0116,E011,,
E0117,E011,,
E0118,E011,,
E0119,E011,,
E0120,E012,,
E0121,E012,,
E0122,E012,,
E0123,E012,,
E0124,E012,,
E0125,E012,,
E0126,E012,,
E0127,E012,,
E0128,E012,,
E0129,E012,,
E0180,E018,,
E0181,E018,,
E0182,E018,,
E0183,E018,,
E0184,E018,,
E0185,E018,,
E0186,E018,,
E0187,E018,,
E0188,E018,,
E0189,E018,,
E0190,E019,,
E0191,E019,,
E0192,E019,,
E0193,E019,,
E0194,E019,,
E0195,E019,,
E0196,E019,,
E0197,E019,,
E0198,E019,,
E0199,E019,,
E0300,E030,,
E0301,E030,,
E0302,E030,,
E0303,E030,,
E0304,E030,,
E0305,E030,,
E0306,E030,,
E0307,E030,,
E0308,E030,,
E0309,E030,,
E0310,E031,,
E0311,E031,,
E0312,E031,,
E0313,E031,,
E0314,E031,,
E0315,E031,,
E0316,E031,,
E0317,E031,,
E0318,E031,,
E0319,E031,,
E0320,E032,,
E0321,E032,,
E0322,E032,,
E0323,E032,,
E0324,E032,,
E0325,E032,,
E0326,E032,,
E0327,E032,,
E0328,E032,,
E0329,E032,,
E0330,E033,,
E0331,E033,,
E0332,E033,,
E0333,E033,,
E0334,E033,,
E0335,E033,,
E0336,E033,,
E0337,E033,,
E0338,E033,,
E0339,E033,,
E0340,E034,,
E0341,E034,,
E0342,E034,,
E0343,E034,,
E0344,E034,,
E0345,E034,,
E0346,E034,,
E0347,E034,,
E0348,E034,,
E0349,E034,,
E0350,E035,,
E0351,E035,,
E0352,E035,,
E0353,E035,,
E0354,E035,,
E0355,E035,,
E0356,E035,,
E0357,E035,,
E0358,E035,,
E0359,E035,,
E0380,E038,,
E0381,E038,,
E0382,E038,,
E0383,E038,,
E0384,E038,,
E0385,E038,,
E0386,E038,,
E0387,E038,,
E0388,E038,,
E0389,E038,,
E0390,E039,,
E0391,E039,,
E0392,E039,,
E0393,E039,,
E0394,E039,,
E0395,E039,,
E0396,E039,,
E0397,E039,,
E0398,E039,,
E0399,E039,,
E0400,E040,,
E0401,E040,,
E0402,E040,,
E0403,E040,,
E0404,E040,,
E0405,E040,,
E0406,E040,,
E0407,E040,,
E0408,E040,,
E0409,E040,,
E0410,E041,,
E0411,E041,,
E0412,E041,,
E0413,E041,,
E0414,E041,,
E0415,E041,,
E0416,E041,,
E0417,E041,,
E0418,E041,,
E0419,E041,,
E0420,E042,,
E0421,E042,,
E0422,E042,,
E0423,E042,,
E0424,E042,,
E0425,E042,,
E0426,E042,,
E0427,E042,,
E0428,E042,,
E0429,E042,,
E0480,E048,,
E0481,E048,,
E0482,E048,,
E0483,E048,,
E0484,E048,,
E0485,E048,,
E0486,E048,,
E0487,E048,,
E0488,E048,,
E0489,E048,,
E0490,E049,,
E0491,E049,,
E0492,E049,,
E0493,E049,,
E0494,E049,,
E0495,E049,,
E0496,E049,,
E0497,E049,,
E0498,E049,,
E0499,E049,,
E0500,E050,,
E0501,E050,,
E0502,E050,,
E0503,E050,,
E0504,E050,,
E0505,E050,,
E0506,E050,,
E0507,E050,,
E0508,E050,,
E0509,E050,,
E0510,E051,,
E0511,E051,,
E0512,E051,,
E0513,E051,,
E0514,E051,,
E0515,E051,,
E0516,E051,,
E0517,E051,,
E0518,E051,,
E0519,E051,,
E0520,E052,,
E0521,E052,,
E0522,E052,,
E0523,E052,,
E0524,E052,,
E0525,E052,,
E0526,E052,,
E0527,E052,,
E0528,E052,,
E0529,E052,,
E0530,E053,,
E0531,E053,,
E0532,E053,,
E0533,E053,,
E0534,E053,,
E0535,E053,,
E0536,E053,,
E0537,E053,,
E0538,E053,,
E0539,E053,,
E0540,E054,,
E0541,E054,,
E0542,E054,,
E0543,E054,,
E0544,E054,,
E0545,E054,,
E0546,E054,,
E0547,E054,,
E0548,E054,,
E0549,E054,,
E0550,E055,,
E0551,E055,,
E0552,E055,,
E0553,E055,,
E0554,E055,,
E0555,E055,,
E0556,E055,,
E0557,E055,,
E0558,E055,,
E0559,E055,,
E0580,E058,,
E0581,E058,,
E0582,E058,,
E0583,E058,,
E0584,E058,,
E0585,E058,,
E0586,E058,,
E0587,E058,,
E0588,E058,,
E0589,E058,,
E0590,E059,,
E0591,E059,,
E0592,E059,,
E0593,E059,,
E0594,E059,,
E0595,E059,,
E0596,E059,,
E0597,E059,,
E0598,E059,,
E0599,E059,,
E0600,E060,,
E0601,E060,,
E0602,E060,,
E0603,E060,,
E0604,E060,,
E0605,E060,,
E0606,E060,,
E0607,E060,,
E0608,E060,,
E0609,E060,,
E0610,E061,,
E0611,E061,,
E0612,E061,,
E0613,E061,,
E0614,E061,,
E0615,E061,,
E0616,E061,,
E0617,E061,,
E0618,E061,,
E0619,E061,,
E0620,E062,,
E0621,E062,,
E0622,E062,,
E0623,E062,,
E0624,E062,,
E0625,E062,,
E0626,E062,,
E0627,E062,,
E0628,E062,,
E0629,E062,,
E0630,E063,,
E0631,E063,,
E0632,E063,,
E0633,E063,,
E0634,E063,,
E0635,E063,,
E0636,E063,,
E0637,E063,,
E0638,E063,,
E0639,E063,,
E0640,E064,,
E0641,E064,,
E0642,E064,,
E0643,E064,,
E0644,E064,,
E0645,E064,,
E0646,E064,,
E0647,E064,,
E0648,E064,,
E0649,E064,,
E0650,E065,,
E0651,E065,,
E0652,E065,,
E0653,E065,,
E0654,E065,,
E0655,E065,,
E0656,E065,,
E0657,E065,,
E0658,E065,,
E0659,E065,,
E0690,E069,,
E0691,E069,,
E0692,E069,,
E0693,E069,,
E0694,E069,,
E0695,E069,,
E0696,E069,,
E0697,E069,,
E0698,E069,,
E0699,E069,,
E0700,E070,,
E0701,E070,,
E0702,E070,,
E0703,E070,,
E0704,E070,,
E0705,E070,,
E0706,E070,,
E0707,E070,,
E0708,E070,,
E0709,E070,,
E0710,E071,,
E0711,E071,,
E0712,E071,,
E0713,E071,,
E0714,E071,,
E0715,E071,,
E0716,E071,,
E0717,E071,,
E0718,E071,,
E0719,E071,,
E0780,E078,,
E0781,E078,,
E0782,E078,,
E0783,E078,,
E0784,E078,,
E0785,E078,,
E0786,E078,,
E0787,E078,,
E0788,E078,,
E0789,E078,,
E0790,E079,,
E0791,E079,,
E0792,E079,,
E0793,E079,,
E0794,E079,,
E0795,E079,,
E0796,E079,,
E0797,E079,,
E0798,E079,,
E0799,E079,,
E1000,E100,,
E1001,E100,,
E1002,E100,,
E1003,E100,,
E1008,E100,,
E1010,E101,,
E1011,E101,,
E1012,E101,,
E1018,E101,,
E1020,E102,,
E1021,E102,,
E1022,E102,,
E1028,E102,,
E1031,E103,,
E1032,E103,,
E1033,E103,,
E1034,E103,,
E1038,E103,,
E1040,E104,,
E1041,E104,,
E1042,E104,,
E1048,E104,,
E1050,E105,,
E1051,E105,,
E1058,E105,,
E1060,E106,,
E1061,E106,,
E1062,E106,,
E1063,E106,,
E1064,E106,,
E1065,E106,,
E1068,E106,,
E1070,E107,,
E1071,E107,,
E1072,E107,,
E1078,E107,,
E1080,E108,,
E1081,E108,,
E1082,E108,,
E1083,E108,,
E1084,E108,,
E1085,E108,,
E1086,E108,,
E1087,E108,,
E1088,E108,,
E1089,E108,,
E1090,E109,,
E1091,E109,,
E1092,E109,,
E1093,E109,,
E1094,E109,,
E1095,E109,,
E1096,E109,,
E1097,E109,,
E1098,E109,,
E1099,E109,,
E1100,E110,,
E1101,E110,,
E1102,E110,,
E1103,E110,,
E1108,E110,,
E1110,E111,,
E1111,E111,,
E1112,E111,,
E1118,E111,,
E1120,E112,,
E1121,E112,,
E1122,E112,,
E1128,E112,,
E1131,E113,,
E1132,E113,,
E1133,E113,,
E1134,E113,,
E1138,E113,,
E1140,E114,,
E1141,E114,,
E1142,E114,,
E1148,E114,,
E1150,E115,,
E1151,E115,,
E1158,E115,,
E1160,E116,,
E1161,E116,,
E1162,E116,,
E1163,E116,,
E1164,E116,,
E1165,E116,,
E1168,E116,,
E1170,E117,,
E1171,E117,,
E1172,E117,,
E1178,E117,,
E1180,E118,,
E1181,E118,,
E1182,E118,,
E1183,E118,,
E1184,E118,,
E1185,E118,,
E1186,E118,,
E1187,E118,,
E1188,E118,,
E1189,E118,,
E1190,E119,,
E1191,E119,,
E1192,E119,,
E1193,E119,,
E1194,E119,,
E1195,E119,,
E1196,E119,,
E1197,E119,,
E1198,E119,,
E1199,E119,,
E1200,E120,,
E1201,E120,,
E1202,E120,,
E1203,E120,,
E1208,E120,,
E1210,E121,,
E1211,E121,,
E1212,E121,,
E1218,E121,,
E1220,E122,,
E1221,E122,,
E1222,E122,,
E1228,E122,,
E1231,E123,,
E1232,E123,,
E1233,E123,,
E1234,E123,,
E1238,E123,,
E1240,E124,,
E1241,E124,,
E1242,E124,,
E1248,E124,,
E1250,E125,,
E1251,E125,,
E1258,E125,,
E1260,E126,,
E1261,E126,,
E1262,E126,,
E1263,E126,,
E1264,E126,,
E1265,E126,,
E1268,E126,,
E1270,E127,,
E1271,E127,,
E1272,E127,,
E1278,E127,,
E1280,E128,,
E1281,E128,,
E1282,E128,,
E1283,E128,,
E1284,E128,,
E1285,E128,,
E1286,E128,,
E1287,E128,,
E1288,E128,,
E1289,E128,,
E1290,E129,,
E1291,E129,,
E1292,E129,,
E1293,E129,,
E1294,E129,,
E1295,E129,,
E1296,E129,,
E1297,E129,,
E1298,E129,,
E1299,E129,,
E1300,E130,,
E1301,E130,,
E1302,E130,,
E1303,E130,,
E1308,E130,,
E1310,E131,,
E1311,E131,,
E1312,E131,,
E1318,E131,,
E1320,E132,,
E1321,E132,,
E1322,E132,,
E1328,E132,,
E1331,E133,,
E1332,E133,,
E1333,E133,,
E1334,E133,,
E1338,E133,,
E1340,E134,,
E1341,E134,,
E1342,E134,,
E1348,E134,,
E1350,E135,,
E1351,E135,,
E1358,E135,,
E1360,E136,,
E1361,E136,,
E1362,E136,,
E1363,E136,,
E1364,E136,,
E1365,E136,,
E1368,E136,,
E1370,E137,,
E1371,E137,,
E1372,E137,,
E1378,E137,,
E1380,E138,,
E1381,E138,,
E1382,E138,,
E1383,E138,,
E1384,E138,,
E1385,E138,,
E1386,E138,,
E1387,E138,,
E1388,E138,,
E1389,E138,,
E1390,E139,,
E1391,E139,,
E1392,E139,,
E1393,E139,,
E1394,E139,,
E1395,E139,,
E1396,E139,,
E1397,E139,,
E1398,E139,,
E1399,E139,,
E1400,E140,,
E1401,E140,,
E1402,E140,,
E1403,E140,,
E1408,E140,,
E1410,E141,,
E1411,E141,,
E1412,E141,,
E1418,E141,,
E1420,E142,,
E1421,E142,,
E1422,E142,,
E1428,E142,,
E1431,E143,,
E1432,E143,,
E1433,E143,,
E1434,E143,,
E1438,E143,,
E1440,E144,,
E1441,E144,,
E1442,E144,,
E1448,E144,,
E1450,E145,,
E1451,E145,,
E1458,E145,,
E1460,E146,,
E1461,E146,,
E1462,E146,,
E1463,E146,,
E1464,E146,,
E1465,E146,,
E1468,E146,,
E1470,E147,,
E1471,E147,,
E1472,E147,,
E1478,E147,,
E1480,E148,,
E1481,E148,,
E1482,E148,,
E1483,E148,,
E1484,E148,,
E1485,E148,,
E1486,E148,,
E1487,E148,,
E1488,E148,,
E1489,E148,,
E1490,E149,,
E1491,E149,,
E1492,E149,,
E1493,E149,,
E1494,E149,,
E1495,E149,,
E1496,E149,,
E1497,E149,,
E1498,E149,,
E1499,E149,,
E1600,E160,,
E1601,E160,,
E1602,E160,,
E1603,E160,,
E1604,E160,,
E1605,E160,,
E1606,E160,,
E1607,E160,,
E1608,E160,,
E1609,E160,,
E1610,E161,,
E1618,E161,,
E1620,E162,,
E1621,E162,,
E1622,E162,,
E1623,E162,,
E1624,E162,,
E1625,E162,,
E1626,E162,,
E1627,E162,,
E1628,E162,,
E1629,E162,,
E1630,E163,,
E1631,E163,,
E1632,E163,,
E1633,E163,,
E1634,E163,,
E1635,E163,,
E1636,E163,,
E1637,E163,,
E1638,E163,,
E1639,E163,,
E1640,E164,,
E1641,E164,,
E1642,E164,,
E1643,E164,,
E1644,E164,,
E1645,E164,,
E1646,E164,,
E1647,E164,,
E1648,E164,,
E1649,E164,,
E1680,E168,,
E1681,E168,,
E1682,E168,,
E1683,E168,,
E1684,E168,,
E1685,E168,,
E1686,E168,,
E1687,E168,,
E1688,E168,,
E1689,E168,,
E1690,E169,,
E1691,E169,,
E1692,E169,,
E1693,E169,,
E1694,E169,,
E1695,E169,,
E1696,E169,,
E1697,E169,,
E1698,E169,,
E1699,E169,,
E2000,E200,,
E2001,E200,,
E2002,E200,,
E2003,E200,,
E2004,E200,,
E2005,E200,,
E2006,E200,,
E2007,E200,,
E2008,E200,,
E2009,E200,,
E2010,E201,,
E2011,E201,,
E2012,E201,,
E2013,E201,,
E2014,E201,,
E2015,E201,,
E2016,E201,,
E2017,E201,,
E2018,E201,,
E2019,E201,,
E2080,E208,,
E2081,E208,,
E2082,E208,,
E2083,E208,,
E2084,E208,,
E2085,E208,,
E2086,E208,,
E2087,E208,,
E2088,E208,,
E2089,E208,,
E2090,E209,,
E2091,E209,,
E2092,E209,,
E2093,E209,,
E2094,E209,,
E2095,E209,,
E2096,E209,,
E2097,E209,,
E2098,E209,,
E2099,E209,,
E2100,E210,,
E2101,E210,,
E2102,E210,,
E2103,E210,,
E2104,E210,,
E2105,E210,,
E2106,E210,,
E2107,E210,,
E2108,E210,,
E2109,E210,,
E2110,E211,,
E2111,E211,,
E2112,E211,,
E2113,E211,,
E2114,E211,,
E2115,E211,,
E2116,E211,,
E2117,E211,,
E2118,E211,,
E2119,E211,,
E2120,E212,,
E2121,E212,,
E2122,E212,,
E2123,E212,,
E2124,E212,,
E2125,E212,,
E2126,E212,,
E2127,E212,,
E2128,E212,,
E2129,E212,,
E2130,E213,,
E2131,E213,,
E2132,E213,,
E2133,E213,,
E2134,E213,,
E2135,E213,,
E2136,E213,,
E2137,E213,,
E2138,E213,,
E2139,E213,,
E2140,E214,,
E2141,E214,,
E2142,E214,,
E2143,E214,,
E2144,E214,,
E2145,E214,,
E2146,E214,,
E2147,E214,,
E2148,E214,,
E2149,E214,,
E2150,E215,,
E2151,E215,,
E2152,E215,,
E2153,E215,,
E2154,E215,,
E2155,E215,,
E2156,E215,,
E2157,E215,,
E2158,E215,,
E2159,E215,,
E2200,E220,,
E2201,E220,,
E2202,E220,,
E2203,E220,,
E2204,E220,,
E2205,E220,,
E2206,E220,,
E2207,E220,,
E2208,E220,,
E2209,E220,,
E2210,E221,,
E2211,E221,,
E2212,E221,,
E2213,E221,,
E2214,E221,,
E2215,E221,,
E2216,E221,,
E2217,E221,,
E2218,E221,,
E2219,E221,,
E2220,E222,,
E2221,E222,,
E2222,E222,,
E2223,E222,,
E2224,E222,,
E2225,E222,,
E2226,E222,,
E2227,E222,,
E2228,E222,,
E2229,E222,,
E2280,E228,,
E2281,E228,,
E2282,E228,,
E2283,E228,,
E2284,E228,,
E2285,E228,,
E2286,E228,,
E2287,E228,,
E2288,E228,,
E2289,E228,,
E2290,E229,,
E2291,E229,,
E2292,E229,,
E2293,E229,,
E2294,E229,,
E2295,E229,,
E2296,E229,,
E2297,E229,,
E2298,E229,,
E2299,E229,,
E2300,E230,,
E2301,E230,,
E2302,E230,,
E2303,E230,,
E2304,E230,,
E2305,E230,,
E2306,E230,,
E2307,E230,,
E2308,E230,,
E2309,E230,,
E2310,E231,,
E2311,E231,,
E2312,E231,,
